name	type	tags
When is it appropriate to use an improper scoring rule?	question	classification,forecasting,scoring-rules
Classification/evaluation metrics for highly imbalanced data	question	classification,unbalanced-classes,precision-recall,cohens-kappa,model-evaluation
How to interpret root mean squared error (RMSE) vs standard deviation?	question	standard-deviation,standard-error,rms
How to determine the confidence of a neural network prediction?	question	regression,machine-learning,neural-networks,confidence-interval,prediction-interval
Two dice rolls - same number in sequence	question	probability,self-study,conditional-probability
Why is softmax output not a good uncertainty measure for Deep Learning models?	question	probability,deep-learning,conv-neural-network,uncertainty,softmax
Is a &quot;hurdle model&quot; really one model? Or just two separate, sequential models?	question	r,count-data,zero-inflation
When should I use a variational autoencoder as opposed to an autoencoder?	question	deep-learning,autoencoders,variational-bayes
What is the Bayesian justification for privileging analyses conducted earlier than other analyses?	question	bayesian
Can&#39;t deep learning models now be said to be interpretable? Are nodes features?	question	neural-networks,deep-learning,interpretation
What are attention mechanisms exactly?	question	time-series,deep-learning,lstm,rnn,attention
How much lung cancer is really caused by smoking?	question	epidemiology,population-attributable-fraction
Do error bars on probabilities have any meaning?	question	probability,error
How do DAGs help to reduce bias in causal inference?	question	inference,causality,dag
Book recommendations for multivariate analysis	question	references,multivariate-analysis
Correcting p values for multiple tests where tests are correlated (genetics)	question	correlation,multiple-comparisons,statistical-significance,genetics
How to cope with exploratory data analysis and data dredging in small-sample studies?	question	multiple-comparisons,epidemiology,small-sample,eda
Visualizing Likert Item Response Data	question	data-visualization,scales,likert
What is the expected correlation between residual and the dependent variable?	question	regression,residuals
Seeking certain type of ARIMA explanation	question	time-series,arima,intuition
Likelihood ratio test in R	question	r,logistic,diagnostic
How to calculate Zipf&#39;s law coefficient from a set of top frequencies?	question	distributions,estimation,pareto-distribution,zipf
Does the distribution $\log(1 + x^{-2}) / 2\pi$ have a name?	question	distributions,probability
How to understand output from R&#39;s polr function (ordered logistic regression)?	question	r,logistic
Algorithm to dynamically monitor quantiles	question	algorithms,quantiles
Import stock price from Yahoo Finance into R?	question	r
Column-wise matrix normalization in R	question	r,data-transformation,normalization,matrix
STL trend of time series using R	question	r,time-series,trend
Time taken to hit a pattern of heads and tails in a series of coin-tosses	question	r,probability,stochastic-processes
Support vector machines and regression	question	regression,machine-learning,svm
Differences between MANOVA and Repeated Measures ANOVA?	question	anova,repeated-measures,manova,sphericity
Why use Monte Carlo method instead of a simple grid?	question	monte-carlo
What is the difference between Kalman filter and moving average?	question	kalman-filter
Why is gender typically coded 0/1 rather than 1/2, for example?	question	data-transformation,binary-data,categorical-encoding,units
What are some standard practices for creating synthetic data sets?	question	modeling,reproducible-research,synthetic-data
How likely am I to be descended from a particular person born in the year 1300?	question	probability,stochastic-processes,genetics
Ziliak (2011) opposes the use of p-values and mentions some alternatives; what are they?	question	r,hypothesis-testing,statistical-significance,bayesian,p-value
Measuring accuracy of a logistic regression-based model	question	regression,logistic,r-squared
When to use the Wilcoxon rank-sum test instead of the unpaired t-test?	question	t-test,wilcoxon-mann-whitney
What do statisticians do that can&#39;t be automated?	question	machine-learning,dataset,careers
Interpreting plot of residuals vs. fitted values from Poisson regression	question	r,self-study,generalized-linear-model,poisson-regression
Changing the scale of a variable to 0-100	question	data-transformation,scales
What is the mathematical difference between random- and fixed-effects?	question	mathematical-statistics,mixed-model,random-effects-model,fixed-effects-model
How to do logistic regression in R when outcome is fractional (a ratio of two counts)?	question	r,logistic,multinomial
How does leave-one-out cross-validation work? How to select the final model out of $n$ different models?	question	cross-validation
Geometric interpretation of penalized linear regression	question	regression,intuition,geometry
Can the Mantel test be extended to asymmetric matrices?	question	statistical-significance,assumptions,distance
The relationship between the gamma distribution and the normal distribution	question	normal-distribution,gamma-distribution
Detecting outliers using standard deviations	question	outliers
Strategies for introducing advanced statistics to various audiences	question	consulting
Is there a &quot;hello, world&quot; for statistical graphics?	question	data-visualization
Bayesian batting average prior	question	bayesian,prior
Specifying multiple (separate) random effects in lme	question	r,random-effects-model,lme4-nlme
Standard deviation of binned observations	question	variance,standard-deviation,weighted-sampling
Collinearity diagnostics problematic only when the interaction term is included	question	r,multicollinearity,vif,variance-decomposition
Fit a sinusoidal term to data	question	r,regression,fitting
Transforming variables for multiple regression in R	question	r,regression,multiple-regression,data-transformation
LSA vs. PCA (document clustering)	question	clustering,pca,data-mining,svd,lsa
Bound for Arithmetic Harmonic mean inequality for matrices?	question	multiple-regression,variance,linear-model,least-squares,matrix
How to use R prcomp results for prediction?	question	r,pca
How to interpret the dendrogram of a hierarchical cluster analysis	question	interpretation,hierarchical-clustering,dendrogram
Why is the Expectation Maximization algorithm guaranteed to converge to a local optimum?	question	missing-data,convergence,expectation-maximization
how to represent geography or zip code in machine learning model or recommender system?	question	machine-learning,feature-engineering,many-categories
Why do these statements not follow logically from a 95% CI for the mean?	question	hypothesis-testing,confidence-interval
How do you find weights for weighted least squares regression?	question	regression,heteroscedasticity,weighted-regression
Machine learning algorithms to handle missing data	question	machine-learning,missing-data
Bayesian lasso vs ordinary lasso	question	r,machine-learning,linear-model,lasso
What is the daily job routine of the machine learning scientist?	question	machine-learning,data-mining,careers
Why is Python&#39;s scikit-learn LDA not working correctly and how does it compute LDA via SVD?	question	python,scikit-learn,dimensionality-reduction,discriminant-analysis,svd
When to avoid Random Forest?	question	machine-learning,classification,random-forest
Distribution hypothesis testing - what is the point of doing it if you can&#39;t &quot;accept&quot; your null hypothesis?	question	hypothesis-testing,distributions,goodness-of-fit,ecdf
Why do I get zero variance of a random effect in my mixed model, despite some variation in the data?	question	r,mixed-model,stata,glmm,lme4-nlme
How to generate a large full-rank random correlation matrix with some strong correlations present?	question	random-generation,covariance-matrix,correlation-matrix
Do Bayesians accept Kolmogorov&#39;s axioms?	question	probability,bayesian,kolmogorov-axioms
Interpretation of ridge regularization in regression	question	regression,pca,regularization,ridge-regression
What is the difference between errors and residuals?	question	residuals,error,terminology
Why are rectified linear units considered non-linear?	question	neural-networks,deep-learning
Daily Time Series Analysis	question	r,time-series,seasonality,multiple-seasonalities,tbats
R caret and NAs	question	r,missing-data,data-imputation,caret
Coordinate vs. gradient descent	question	optimization,gradient-descent
Should I make decisions based on micro-averaged or macro-averaged evaluation measures?	question	machine-learning,cross-validation
How does quantile regression &quot;work&quot;?	question	quantile-regression
Correlation between OLS estimators for intercept and slope	question	regression,least-squares,estimators
Bootstrapping vs Bayesian Bootstrapping conceptually?	question	bayesian,sampling,bootstrap
Why use gradient descent with neural networks?	question	neural-networks,gradient-descent,backpropagation
What is pre training a neural network?	question	neural-networks,pre-training
Do Bayesian priors become irrelevant with large sample size?	question	bayesian,prior
What are variable importance rankings useful for?	question	multiple-regression,multivariate-analysis,importance
How do bottleneck architectures work in neural networks?	question	residuals,deep-learning,conv-neural-network
What are the classical notations in statistics, linear algebra and machine learning? And what are the connections between these notations?	question	machine-learning,probability,self-study,optimization
Intuition for Conditional Expectation of $\sigma$-algebra	question	probability,conditional-probability,conditional-expectation,conditioning,sigma-algebra
Dropping one of the columns when using one-hot encoding	question	regression,machine-learning,categorical-data,discrete-data,categorical-encoding
What is the difference between convolutional neural networks and deep learning?	question	machine-learning,neural-networks,deep-learning,terminology,conv-neural-network
Loss function for autoencoders	question	mse,autoencoders,tensorflow,cross-entropy
Benefits of stratified vs random sampling for generating training data in classification	question	classification,cross-validation,random-forest,train,stratification
Who invented the decision tree?	question	cart,history
Is it true that Bayesian methods don&#39;t overfit?	question	bayesian,nonparametric,gaussian-process,overfitting,misspecification
Gradient backpropagation through ResNet skip connections	question	machine-learning,neural-networks,conv-neural-network,gradient-descent,backpropagation
Understanding input_shape parameter in LSTM with Keras	question	lstm,keras,shape,dimensions
Does the image format (png, jpg, gif) affect how an image recognition neural net is trained?	question	neural-networks,deep-learning,image-processing
Why Beta/Dirichlet Regression are not considered Generalized Linear Models?	question	generalized-linear-model,beta-regression,dirichlet-regression
Continuous generalization of the negative binomial distribution	question	distributions,negative-binomial,count-data,continuous-data,bioinformatics
Why is it so important to have principled and mathematical theories for Machine Learning?	question	machine-learning,neural-networks,conv-neural-network,theory
Training loss increases with time	question	machine-learning,neural-networks,loss-functions,rnn,training-error
Is probability theory the study of non-negative functions that integrate/sum to one?	question	probability,mathematical-statistics,measure-theory
Why does the Kolmogorov-Smirnov test work?	question	distributions,statistical-significance,nonparametric,kolmogorov-smirnov
When does Fisher&#39;s &quot;go get more data&quot; approach make sense?	question	hypothesis-testing,p-value,intuition,philosophical
Can a confounding factor hide a possible causal relationship? (as opposed to find a spurious one)	question	causality,confounding,spurious-correlation,omitted-variable-bias
Why Not Prune Your Neural Network?	question	machine-learning,neural-networks,optimization,pruning
Application of wavelets to time-series-based anomaly detection algorithms	question	time-series,outliers,signal-processing,wavelet
How to project a new vector onto PCA space?	question	r,pca
Inter-rater reliability for ordinal or interval data	question	reliability,psychometrics,agreement-statistics,cohens-kappa
How to estimate how many people attended an event (say, a political rally)?	question	estimation,sampling
Amoeba Interview Question	question	probability
What if interaction wipes out my direct effects in regression?	question	regression,interaction
Statistics collaboration	question	academia
Estimating a distribution based on three percentiles	question	r,regression,quantiles
Subsetting R time series vectors	question	r,time-series
What is a white noise process?	question	time-series
General Linear Model vs. Generalized Linear Model (with an identity link function?)	question	generalized-linear-model,modeling,linear-model
Top five classifiers to try first	question	machine-learning,classification,methodology
Detecting patterns of cheating on a multi-question exam	question	r,clustering,classification,psychometrics
Constructing confidence intervals based on profile likelihood	question	confidence-interval,profile-likelihood
Differences between heavy tail and fat tail distributions	question	distributions,fat-tails,heavy-tailed
What is the distribution of the ratio of two Poisson random variables?	question	random-variable,poisson-distribution
Addressing model uncertainty	question	machine-learning,bayesian,model-selection
Can non-random samples be analyzed using standard statistical tests?	question	sampling,randomness
Post hoc test after ANOVA with repeated measures using R	question	r,anova,repeated-measures,post-hoc,contrasts
How to test the autocorrelation of the residuals?	question	r,regression,correlation,autocorrelation
Is there a nonparametric equivalent of Tukey HSD?	question	multiple-comparisons,nonparametric,tukey-hsd
Random matrices with constraints on row and column length	question	random-generation,normalization,markov-process,random-matrix
What diagnostic plots exists for quantile regression?	question	r,regression,diagnostic,quantile-regression,gamlss
Comparing smoothing splines vs loess for smoothing?	question	regression,splines,loess
Introduction to structural equation modeling	question	references,modeling,sem,psychometrics
What&#39;s a good tool to create Sankey diagrams?	question	data-visualization,software,sankey-diagram
How to measure smoothness of a time series in R?	question	r,time-series
Who invented k-fold cross-validation?	question	cross-validation,references
How do I fit a set of data to a Pareto distribution in R?	question	r,pareto-distribution
The reference book for statistics with R – does it exist and what should it contain?	question	r,references
What are good data visualization techniques to compare distributions?	question	r,distributions,data-visualization,boxplot,relative-distribution
Correlation between two time series	question	time-series
How do betting houses determine betting odds for sports?	question	probability,stochastic-processes
What is the relationship between regression and linear discriminant analysis (LDA)?	question	regression,logistic,discriminant-analysis,canonical-correlation,reduced-rank-regression
Topic models and word co-occurrence methods	question	machine-learning,text-mining,natural-language,topic-models
In what order should you do linear regression diagnostics?	question	regression,multiple-regression,outliers
Is Joel Spolsky&#39;s &quot;Hunting of the Snark&quot; post valid statistical content analysis?	question	reliability,agreement-statistics,methodology
Imputation of missing values for PCA	question	r,pca,missing-data,data-imputation
Supervised clustering or classification?	question	clustering,classification,unsupervised-learning,statistical-learning
How does neural network recognise images?	question	machine-learning,neural-networks,image-processing
Is R viable for production (deployed) code	question	r,references
Determine different clusters of 1d data from database	question	clustering,k-means
Sufficient statistics for layman	question	machine-learning,mathematical-statistics,intuition,sufficient-statistics
Confidence Interval for variance given one observation	question	probability,normal-distribution,confidence-interval,variance
Variance of a bounded random variable	question	variance,standard-deviation,measurement-error
Distant supervision: supervised, semi-supervised, or both?	question	machine-learning,references,data-mining,unsupervised-learning,semi-supervised
Kolmogorov-Smirnov with discrete data: What is proper use of dgof::ks.test in R?	question	r,goodness-of-fit,discrete-data,kolmogorov-smirnov
How to model this odd-shaped distribution (almost a reverse-J)	question	regression,multiple-regression,data-transformation,censoring
Why do researchers use 10-fold cross validation instead of testing on a validation set?	question	classification,cross-validation
Student t as mixture of gaussian	question	distributions,mixture
Interpreting interaction terms in logit regression with categorical variables	question	r,logistic,categorical-data,interaction,interpretation
Comparing levels of factors after a GLM in R	question	r,generalized-linear-model,references,multiple-comparisons,tukey-hsd
Given true positive, false negative rates, can you calculate false positive, true negative?	question	roc,confusion-matrix,sensitivity-specificity
How to determine quantiles (isolines?) of a multivariate normal distribution	question	r,pdf,quantiles,multivariate-normal,multivariate-distribution
Statistical interpretation of Maximum Entropy Distribution	question	distributions,entropy,intuition,information-theory,maximum-entropy
Converting (normalizing) very small likelihood values to probability	question	probability,normalization,likelihood,c++,arithmetic
Where does the offset go in Poisson/negative binomial regression?	question	regression,negative-binomial,poisson-regression,offset
If k-means clustering is a form of Gaussian mixture modeling, can it be used when the data are not normal?	question	clustering,data-mining,k-means,gaussian-mixture
What&#39;s the Bayesian equivalent of a general goodness of fit test?	question	bayesian,goodness-of-fit
Problem with proof of Conditional expectation as best predictor	question	mathematical-statistics,conditional-probability,proof,conditional-expectation
&quot;Kernel density estimation&quot; is a convolution of what?	question	r,kernel-smoothing,convolution
What is the loss function of hard margin SVM?	question	svm,loss-functions
How to know if a data follows a Poisson Distribution in R?	question	r,self-study,poisson-distribution,poisson-process
Why PCA of data by means of SVD of the data?	question	pca,algorithms,svd,matrix-decomposition
How exactly is sparse PCA better than PCA?	question	machine-learning,pca,sparse
How does support vector regression work intuitively?	question	regression,svm
Choosing optimal alpha in elastic net logistic regression	question	machine-learning,cross-validation,glmnet,elastic-net
How to derive the standard error of linear regression coefficient	question	standard-error,inference
Clustering a binary matrix	question	r,clustering,binary-data
Real life examples of distributions with negative skewness	question	distributions,skewness,teaching
Why maximum likelihood and not expected likelihood?	question	probability,mathematical-statistics,maximum-likelihood,optimization,expected-value
How do decision tree learning algorithms deal with missing values (under the hood)	question	missing-data,cart
How can I include random effects (or repeated measures) into a randomForest	question	r,random-forest,random-effects-model
What is the difference between a loss function and decision function?	question	regression,classification,data-mining,decision-theory
Covariance of a random vector after a linear transformation	question	covariance
Generating data with a given sample covariance matrix	question	correlation,sampling,random-generation,covariance-matrix
MSE decomposition to Variance and Bias Squared	question	random-variable,expected-value,mse
Interpretation of mean absolute scaled error (MASE)	question	time-series,forecasting,accuracy,mase
How to understand &quot;nonlinear&quot; as in &quot;nonlinear dimensionality reduction&quot;?	question	pca,terminology,dimensionality-reduction,pattern-recognition,manifold-learning
What is a Highest Density Region (HDR)?	question	confidence-interval,estimation,definition,credible-interval,highest-density-region
Difference of two i.i.d. lognormal random variables	question	probability,distributions,random-variable,lognormal,approximation
Bag-of-Words for Text Classification: Why not just use word frequencies instead of TFIDF?	question	machine-learning,classification,text-mining
Why does the variance of a sample change if the observations are duplicated?	question	variance
Is ArXiv popular in the statistics community?	question	references,academia
Should I capitalise the &quot;N&quot; in &quot;Normal Distribution&quot; in British English?	question	normal-distribution,terminology,notation
State of art streaming learning	question	machine-learning,references,large-data,online
Do underpowered studies have increased likelihood of false positives?	question	hypothesis-testing,power,false-discovery-rate
Maximum Likelihood Estimation -- why it is used despite being biased in many cases	question	normal-distribution,maximum-likelihood,method-of-moments
Have the reports of the death of the t-test been greatly exaggerated?	question	hypothesis-testing,t-test,permutation-test,wilcoxon-mann-whitney
Should final (production ready) model be trained on complete data or just on training set?	question	machine-learning,validation,regression-strategies
Boosting neural networks	question	neural-networks,deep-learning,boosting,ensemble,dropout
ANOVA vs multiple linear regression? Why is ANOVA so commonly used in experimental studies?	question	anova,multiple-regression,least-squares
Is there a result that provides the bootstrap is valid if and only if the statistic is smooth?	question	probability,mathematical-statistics,bootstrap,asymptotics,consistency
When are zero-correlation mixed models theoretically sound?	question	r,mixed-model,lme4-nlme
Why aren&#39;t multiple hypothesis corrections applied to all experiments since the dawn of time?	question	hypothesis-testing,multiple-comparisons,bonferroni,false-discovery-rate
Computation of the marginal likelihood from MCMC samples	question	machine-learning,bayesian,sampling,mcmc,likelihood
Bias of moment estimator of lognormal distribution	question	estimation,bias,lognormal,moments
Relu vs Sigmoid vs Softmax as hidden layer neurons	question	machine-learning,neural-networks,conv-neural-network,tensorflow,sigmoid-curve
What can one conclude about the data when arithmetic mean is very close to geometric mean?	question	mean,descriptive-statistics,geometric-mean,types-of-averages
Difference between feedback RNN and LSTM/GRU	question	neural-networks,lstm,rnn,gru
Statistical tables in old books purposefully wrong?	question	references,history,tables
When should we discretize/bin continuous independent variables/features and when should not?	question	machine-learning,continuous-data,feature-engineering,binning
History of uninformative prior theory	question	bayesian,references,prior,history
Quantile regression: Loss function	question	quantiles,loss-functions,quantile-regression
Should dimensionality reduction for visualization be considered a &quot;closed&quot; problem, solved by t-SNE?	question	clustering,data-visualization,dimensionality-reduction,high-dimensional,tsne
Generating correlated binomial random variables	question	r,correlation,binomial,random-generation,bernoulli-distribution
Why is max pooling necessary in convolutional neural networks?	question	deep-learning,conv-neural-network,pooling
Why not just dump the neural networks and deep learning?	question	machine-learning,neural-networks,svm,deep-learning
What are variational autoencoders and to what learning tasks are they used?	question	machine-learning,bayesian,deep-learning,autoencoders,variational-bayes
For convex problems, does gradient in Stochastic Gradient Descent (SGD) always point at the global extreme value?	question	neural-networks,optimization,gradient-descent,sgd,convex
Comparison between SHAP (Shapley Additive Explanation) and LIME (Local Interpretable Model-Agnostic Explanations)	question	interpretation,shapley-value,lime
Is PCA always recommended?	question	classification,pca,dimensionality-reduction
Multiple hypothesis testing correction with Benjamini-Hochberg, p-values or q-values?	question	hypothesis-testing
Unbiased estimation of covariance matrix for multiply censored data	question	correlation,estimation,censoring,covariance-matrix,unbiased-estimator
When are Shao&#39;s results on leave-one-out cross-validation applicable?	question	classification,model-selection,cross-validation
Markov Process that depends on present state and past state	question	markov-process
What is wrong with this &quot;naive&quot; shuffling algorithm?	question	combinatorics,randomness
Alternatives to classification trees, with better predictive (e.g: CV) performance?	question	r,machine-learning,classification,cart
Why break down the denominator in Bayes&#39; Theorem?	question	bayesian
Econometrics textbooks?	question	econometrics,references
Generative vs discriminative models (in Bayesian context)	question	bayesian,predictive-models,unsupervised-learning
Setting knots in natural cubic splines in R	question	r,splines
Equations in the news: Translating a multi-level model to a general audience	question	regression,multilevel-analysis,statistics-in-media
Why is bias affected when a clinical trial is terminated at an early stage?	question	clinical-trials,bias
How to calculate the p-value of parameters for ARIMA model in R?	question	r,time-series,chi-squared,arima,parametric
AIC or p-value: which one to choose for model selection?	question	model-selection,aic,stepwise-regression
Sanity check: how low can a p-value go?	question	hypothesis-testing,p-value,sample-size,power
Are decision trees almost always binary trees?	question	machine-learning,data-mining,cart
Why do lme and aov return different results for repeated measures ANOVA in R?	question	r,anova,mixed-model,repeated-measures,lme4-nlme
Do you have a global vision on those analysis techniques?	question	modeling,model-selection
How to get started with applying item response theory and what software to use?	question	psychometrics,latent-variable,irt
How can I calculate margin of error in a NPS (Net Promoter Score) result?	question	hypothesis-testing,statistical-significance,standard-error,multinomial,nps
Mean squared error vs. mean squared prediction error	question	regression,estimation,interpretation,error,prediction
Does the order of explanatory variables matter when calculating their regression coefficients?	question	regression,multiple-regression,regression-coefficients
What is the use of the line produced by qqline() in R?	question	r,normal-distribution,qq-plot
Are machine learning techniques &quot;approximation algorithms&quot;?	question	machine-learning,optimization,approximation
EM maximum likelihood estimation for Weibull distribution	question	optimization,missing-data,expectation-maximization,weibull,gumbel
In R, given an output from optim with a hessian matrix, how to calculate parameter confidence intervals using the hessian matrix?	question	r,maximum-likelihood
What is the meaning of the semicolon in $f(x;\Theta)$?	question	probability,notation
What&#39;s the difference between mathematical statistics and statistics?	question	mathematical-statistics,terminology
How to visualize an enormous sparse contingency table?	question	r,categorical-data,data-visualization,large-data,association-measure
Perform K-means (or its close kin) clustering with only a distance matrix, not points-by-features data	question	machine-learning,clustering,data-mining,k-means,distance
Linear regression prediction interval	question	regression,normal-distribution,least-squares,prediction-interval
RMSE vs. Coefficient of Determination	question	error
How robust is the independent samples t-test when the distributions of the samples are non-normal?	question	t-test,assumptions,normality-assumption,robust
Why are probability distributions denoted with a tilde?	question	probability,distributions,notation
What are the multidimensional versions of median	question	multivariate-analysis,robust,median
How to calculate goodness of fit in glm (R)	question	r,regression,generalized-linear-model
What does the y axis in a kernel density plot mean?	question	r,distributions,pdf,kernel-smoothing
Sample size calculation for mixed models	question	r,mixed-model,lme4-nlme,random-effects-model,power-analysis
How large a training set is needed?	question	classification
Choice between Type-I, Type-II, or Type-III ANOVA	question	r,hypothesis-testing,anova,spss,sums-of-squares
What does &quot;fiducial&quot; mean (in the context of statistics)?	question	bayesian,inference,terminology,fiducial,ronald-fisher
Estimating parameters of Student&#39;s t-distribution	question	estimation,maximum-likelihood,t-distribution
Regression with only categorical variables	question	regression,logistic,categorical-data
Definition of autocorrelation time (for effective sample size)	question	r,time-series,correlation
What is the appropriate model for underdispersed count data?	question	r,poisson-distribution,negative-binomial,beta-binomial,underdispersion
Is Shapiro–Wilk the best normality test? Why might it be better than other tests like Anderson-Darling?	question	hypothesis-testing,normal-distribution,normality-assumption
When forcing intercept of 0 in linear regression is acceptable/advisable	question	regression,model,intercept
Is there a Bayesian approach to density estimation	question	bayesian,pdf,nonparametric-bayes,dirichlet-process
What is the upside of treating a factor as random in a mixed model?	question	model-selection,random-effects-model,aic,fixed-effects-model,mixed-model
How to split dataset for time-series prediction?	question	cross-validation,partitioning
Nonlinear vs. generalized linear model: How do you refer to logistic, Poisson, etc. regression?	question	logistic,generalized-linear-model,poisson-regression,nonlinear,link-function
Is there any advantage of SVD over PCA?	question	pca,least-squares,svd
Why are there only $n-1$ principal components for $n$ data if the number of dimensions is $\ge n$?	question	pca,dimensionality-reduction,eigenvalues
Exact two sample proportions binomial test in R (and some strange p-values)	question	r,hypothesis-testing,statistical-significance,binomial,proportion
Why stock prices are lognormal but stock returns are normal	question	normal-distribution,lognormal,finance
Choosing among proper scoring rules	question	machine-learning,classification,model-selection,theory,scoring-rules
Why Normalizing Factor is Required in Bayes Theorem?	question	probability,bayesian,conditional-probability,bayes
Autoencoders can&#39;t learn meaningful features	question	machine-learning,neural-networks,feature-engineering,rbm,autoencoders
How does Krizhevsky&#39;s &#39;12 CNN get 253,440 neurons in the first layer?	question	neural-networks,deep-learning,conv-neural-network
Why aren&#39;t power or log transformations taught much in machine learning?	question	regression,machine-learning,data-transformation
Is there any difference between $r^2$ and $R^2$?	question	correlation,terminology,r-squared
Analyse ACF and PACF plots	question	time-series,model-selection,arma,statsmodels
What is the architecture of a stacked convolutional autoencoder?	question	neural-networks,deep-learning,autoencoders,deep-belief-networks
AIC versus cross validation in time series: the small sample case	question	time-series,forecasting,cross-validation,model-selection,aic
Introduction to machine learning for mathematicians	question	machine-learning,references,pac-learning
Is this an appropriate method to test for seasonal effects in suicide count data?	question	r,chi-squared,arima,count-data,seasonality
What is the probability that $n$ random points in $d$ dimensions are linearly separable?	question	probability,classification,mathematical-statistics,separation
How to interpret these acf and pacf plots	question	time-series
Use of circular predictors in linear regression	question	regression,python,circular-statistics
Do we still need to do feature selection while using Regularization algorithms?	question	regression,machine-learning,feature-selection,lasso,regularization
What can we learn about the human brain from artificial neural networks?	question	machine-learning,neural-networks,bioinformatics,artificial-intelligence,neuroscience
Using correlation as distance metric (for hierarchical clustering)	question	correlation,clustering,distance,hierarchical-clustering
Evaluating logistic regression and interpretation of Hosmer-Lemeshow Goodness of Fit	question	r,logistic,goodness-of-fit,regression-strategies,model-evaluation
A statistical approach to determine if data are missing at random	question	missing-data,randomness
Negative binomial distribution vs binomial distribution	question	categorical-data,data-mining,binomial,negative-binomial
How does the inverse transform method work?	question	r,distributions,inference,random-generation,inverse-cdf
The paradox of i.i.d. data (at least for me)	question	sampling,conditional-probability,independence
Is a high $R^2$ ever useless?	question	regression,r-squared
how to make a reward function in reinforcement learning	question	machine-learning,reinforcement-learning
Recommendations for non-technical yet deep articles in statistics	question	references
Switch from Modelling a Process using a Poisson Distribution to use a Negative Binomial Distribution?	question	negative-binomial,kalman-filter,poisson-process,state-space-models
Understanding bias-variance tradeoff derivation	question	machine-learning,unbiased-estimator,mse,bias-variance-tradeoff
Keras, how does SGD learning rate decay work?	question	neural-networks,python
Likelihood - Why multiply?	question	maximum-likelihood
Why does the continuity correction (say, the normal approximation to the binomial distribution) work?	question	binomial,asymptotics
How to create an arbitrary covariance matrix	question	r,random-generation,covariance-matrix
Encoding Angle Data for Neural Network	question	neural-networks,circular-statistics
The proof of shrinking coefficients using ridge regression through &quot;spectral decomposition&quot;	question	regression,multiple-regression,regularization,ridge-regression,svd
How does one interpret histograms given by TensorFlow in TensorBoard?	question	machine-learning,neural-networks,conv-neural-network,tensorflow
Restricted Boltzmann Machine : how is it used in machine learning?	question	machine-learning,neural-networks,deep-learning,deep-belief-networks,rbm
Do we need a test set when using k-fold cross-validation?	question	cross-validation,validation,out-of-sample
Why there are two different logistic loss formulation / notations?	question	logistic,generalized-linear-model,notation,loss-functions
How to build the final model and tune probability threshold after nested cross-validation?	question	machine-learning,cross-validation,model-selection,glmnet,hyperparameter
Kullback-Leibler divergence WITHOUT information theory	question	inference,entropy,information-theory,kullback-leibler,compression
When are genetic algorithms a good choice for optimization?	question	machine-learning,optimization,gradient-descent,genetic-algorithms
Raw or orthogonal polynomial regression?	question	r,regression,polynomial
What is difference between &#39;transfer learning&#39; and &#39;domain adaptation&#39;?	question	deep-learning,terminology,conv-neural-network,transfer-learning,domain-adaptation
How is empirical Bayes valid?	question	machine-learning,hypothesis-testing,bayesian,empirical-bayes
Why is the term &quot;Monte Carlo simulation&quot; used instead of &quot;Random simulation&quot;?	question	terminology,monte-carlo,random-generation
Why does minimizing the MAE lead to forecasting the median and not the mean?	question	forecasting,mean,median,rms,mae
Why does mean tend be more stable in different samples than median?	question	mean,median,types-of-averages
What&#39;s the purpose of autocorrelation?	question	autocorrelation
Mother milk of 6 Corona-positive (COVID-19) women does not contain the virus - can we make a confidence statement about this?	question	mathematical-statistics,confidence-interval,binomial,small-sample
How does boosting work?	question	machine-learning,boosting
Spatial statistics models: CAR vs SAR	question	modeling,spatial
Statistical forensics: Benford and beyond	question	meta-analysis,fraud
What is the difference between PCA and asymptotic PCA?	question	pca,econometrics
Is it possible to accumulate a set of statistics that describes a large number of samples such that I can then produce a boxplot?	question	algorithms,median,quantiles
Dealing with correlated regressors	question	regression,multicollinearity
R code for time series forecasting using Kalman filter	question	r,time-series,kalman-filter
Can I trust ANOVA results for a non-normally distributed DV?	question	anova,normality-assumption
How many lags to use in the Ljung-Box test of a time series?	question	time-series
Weakly informative prior distributions for scale parameters	question	distributions,bayesian,modeling,prior,maximum-entropy
C++ libraries for statistical computing	question	mcmc,software,c++,computing
What are correct values for precision and recall when the denominators equal 0?	question	precision-recall
Poisson regression vs. log-count least-squares regression?	question	regression,poisson-distribution,generalized-linear-model
Why do the R functions &#39;princomp&#39; and &#39;prcomp&#39; give different eigenvalues?	question	r,pca
Can a small sample size cause type 1 error?	question	hypothesis-testing,small-sample
What are efficient ways to organize R code and output?	question	r,project-management
Sites for predictive modeling competitions	question	machine-learning,predictive-models
Testing significance of peaks in spectral density	question	r,time-series,hypothesis-testing,spectral-analysis
Generate random correlated data between a  binary and a continuous variable	question	correlation,random-variable,random-generation,binary-data
What&#39;s the difference between binomial regression and logistic regression?	question	regression,logistic,binomial
On the &quot;strength&quot; of weak learners	question	machine-learning,boosting,ensemble
What intuitively is &quot;bias&quot;?	question	regression,terminology,bias,definition
As a reviewer, can I justify requesting data and code be made available even if the journal does not?	question	dataset,validation,reproducible-research,journals
Support vector regression for multivariate time series prediction	question	time-series,machine-learning,svm
Whether to delete cases that are flagged as outliers by statistical software when performing multiple regression?	question	regression,outliers
Is there always a maximizer for any MLE problem?	question	maximum-likelihood,optimization
